"Region"	"RegionUID"	"OperatingUnit"	"OperatingUnitUID"	"CountryName"	"SNU1"	"SNU1Uid"	"PSNU"	"PSNUuid"	"SNUPrioritization"	"typeMilitary"	"MechanismUID"	"PrimePartner"	"FundingAgency"	"MechanismID"	"ImplementingMechanismName"	"dataElementUID"	"indicator"	"numeratorDenom"	"indicatorType"	"disaggregate"	"standardizedDisaggregate"	"categoryOptionComboUID"	"categoryOptionComboName"	"AgeAsEntered"	"AgeFine"	"AgeSemiFine"	"AgeCoarse"	"Sex"	"resultStatus"	"otherDisaggregate"	"coarseDisaggregate"	"modality"	"isMCAD"	"FY2017_TARGETS"	"FY2017Q1"	"FY2017Q2"	"FY2017Q3"	"FY2017Q4"	"FY2017APR"	"FY2018_TARGETS"	"FY2018Q1"	"FY2018Q2"	"FY2019_TARGETS"
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"CTq7jVHYYEm"	"PMTCT_STAT_NewlyIdentified_Negative"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	120	"140"	100	350	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"VUiR74lX4ey"	"PMTCT_STAT_NewlyIdentified_Negative"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	"90"	NA	NA	NA	90	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"ns6AuoYFXqt"	"PMTCT_STAT_NewlyIdentified_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	10	"10"	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"LgQcjYBgTGb"	"PMTCT_STAT_NewlyIdentified_POSITIVE"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	60	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"dMkfDRzqjis"	"PMTCT_STAT_NewlyIdentified_POSITIVE"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	"10"	NA	NA	NA	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"qKS8hx3OQtz"	"PMTCT_STAT_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	NA	20	"20"	20	50	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"cBYiael4fQQ"	"PMTCT_STAT_POS"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	"10"	NA	NA	NA	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"DarkeMhbeKU"	"PMTCT_STAT_POS"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	140	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"Gw52p9tcEGu"	"TB_ART"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	30	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"PiOIhigL64u"	"TB_ART"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	30	NA	50	80	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"CHzV4GKunG3"	"TB_SCREENDX"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	3460	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"GLx5aAKX4MD"	"TB_STAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	50	NA	90	130	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"HqZeNMok1zx"	"TB_STAT"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	60	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"o8xI290XAaF"	"TB_STAT_NEG_NewlyIdentified_Negative"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	10	NA	NA	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"DCGO0EvYauS"	"TB_STAT_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	40	NA	NA	40	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"O7I7DJOxBqC"	"TB_STAT_POS_KnownAtEntry_Positive"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	20	NA	NA	20	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"paeEfKO6Ooq"	"TB_STAT_POS_NewlyIdentified_Positive"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	30	NA	NA	30	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"OuudMtJsh2z"	"TX_CURR"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	"1200"	NA	"3020"	3080	3080	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"YTRBA6EORhs"	"TX_CURR"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	"1800"	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"f9BaCsI9PGn"	"TX_CURR"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	740	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"jPjgIrMLEVx"	"TX_CURR"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	3360	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"tG7ocyZ8kVA"	"TX_NEW"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	"10"	40	"40"	50	130	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"cdm1DK9jE9w"	"TX_NEW"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	"20"	NA	NA	NA	20	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"kcy6R7hxr91"	"TX_NEW"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	170	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"oVnEYC2i59j"	"TX_NEW"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	740	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"hDQZxLtcdnZ"	"TX_PVLS"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	540	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"KOsIxzZXBtA"	"TX_PVLS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	510	510	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"Y3s0CtjmmYd"	"TX_RET"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	120	120	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"zKTmSS0js4x"	"TX_RET"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	730	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"Hills of<U+00A0>Andalos"	"ziOjUSyLR1Q"	"2 - Scale-Up: Aggressive"	NA	NA	"Grayscale"	"HHS/CDC"	80018	"Grayscale"	"sMSOSm1lxG1"	"TX_TB"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	20	NA	40	40	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"MnLMpQdIWQ3"	"HRH_CURR"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"Xz9iSU7qulg"	"HRH_CURR_ClinicalCadre"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"GNo9UtaeaYK"	"HRH_CURR_ManagementCadre"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"oKKcW6SZiR1"	"HRH_CURR_OtherCadre"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"dkPSsG6LjSa"	"HRH_CURR_SiteLevel"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"K6f6jR0NOcZ"	"HTS_TST"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	"1e3"	1100	"1100"	1270	4460	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"ZYV25kXUmeY"	"HTS_TST_NEG"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	"970"	1070	"1060"	1240	4320	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"yuKuQmSdgDo"	"HTS_TST_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	"40"	40	"40"	40	140	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"IDOfvhEaBp4"	"LAB_PTCQI_HIV_SerologyDiagnostic_CQI"	"N"	"Not Applicable"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"XIAxm0nkuA8"	"LAB_PTCQI_HIV_SerologyDiagnostic_PT"	"N"	"Not Applicable"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"e1zWNUE6cx7"	"LAB_PTCQI_Other_Testing_CQI"	"N"	"Not Applicable"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"JDHfzGRytfH"	"LAB_PTCQI_Other_Testing_PT"	"N"	"Not Applicable"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"sqEj0fVWEpT"	"LAB_PTCQI_TB_AFB_CQI"	"N"	"Not Applicable"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"v9hTOuIbV9B"	"LAB_PTCQI_TB_AFB_PT"	"N"	"Not Applicable"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"Ogdhs4BW4ts"	"OVC_HIVSTAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	220	NA	240	240	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"zsEd202kAqo"	"OVC_HIVSTAT_NEG"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	220	NA	240	240	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Flatlands"	"klOVwYgHeNU"	"Flatlands"	"klOVwYgHeNU"	"1 - Scale-Up: Saturation"	NA	NA	"Dragons"	"USAID"	80019	"Dragons"	"bfHk9MX9mqy"	"OVC_SERV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	220	NA	280	280	NA	NA	NA	""
